date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:48:52	6454/6454	---M-Z	200	added ('OK')	text/css	etag:%221936-5faff1d797ea0-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/toastr/build/toastr.min.css	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/toastr/build/toastr.min.css	(from https://themesdesign.in/tocly/layouts/ui-notifications.html)
21:48:52	5251/5251	---M-Z	200	added ('OK')	application/javascript	etag:%221483-5faff1d797ea0-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/toastr/build/toastr.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/toastr/build/toastr.min.js	(from https://themesdesign.in/tocly/layouts/ui-notifications.html)
21:48:52	3175/3175	---M-Z	200	added ('OK')	application/javascript	etag:%22c67-5faff1d75b5de-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/toastr.init.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/js/pages/toastr.init.js	(from https://themesdesign.in/tocly/layouts/ui-notifications.html)
21:48:52	2338/2338	---M-Z	200	added ('OK')	application/javascript	etag:%22922-5faff1d76521e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/bs-custom-file-input/bs-custom-file-input.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/bs-custom-file-input/bs-custom-file-input.min.js	(from https://themesdesign.in/tocly/layouts/form-elements.html)
21:48:52	25/25	---M--	200	added ('OK')	application/javascript	etag:%2219-5faff1d75b5de%22	https://themesdesign.in/tocly/layouts/assets/js/pages/form-element.init.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/js/pages/form-element.init.js	(from https://themesdesign.in/tocly/layouts/form-elements.html)
21:48:53	42773/42773	---M-Z	200	added ('OK')	application/javascript	etag:%22a715-5faff1d78e260-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/parsleyjs/parsley.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/parsleyjs/parsley.min.js	(from https://themesdesign.in/tocly/layouts/form-validation.html)
21:48:53	385/385	---M-Z	200	added ('OK')	application/javascript	etag:%22181-5faff1d75b5de-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/form-validation.init.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/js/pages/form-validation.init.js	(from https://themesdesign.in/tocly/layouts/form-validation.html)
21:48:53	14966/14966	---M-Z	200	added ('OK')	text/css	etag:%223a76-5faff1d7920e0-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/select2/css/select2.min.css	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/select2/css/select2.min.css	(from https://themesdesign.in/tocly/layouts/form-plugins.html)
21:48:54	15731/15731	---M-Z	200	added ('OK')	text/css	etag:%223d73-5faff1d7632de-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/bootstrap-datepicker/css/bootstrap-datepicker.min.css	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/bootstrap-datepicker/css/bootstrap-datepicker.min.css	(from https://themesdesign.in/tocly/layouts/form-plugins.html)
21:48:54	10063/10063	---M-Z	200	added ('OK')	text/css	etag:%22274f-5faff1d793080-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.css	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.css	(from https://themesdesign.in/tocly/layouts/form-plugins.html)
21:48:54	444/444	---M-Z	200	added ('OK')	text/css	etag:%221bc-5faff1d76427e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.css	(from https://themesdesign.in/tocly/layouts/form-plugins.html)
21:48:54	70851/70851	---M-Z	200	added ('OK')	application/javascript	etag:%22114c3-5faff1d793080-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/select2/js/select2.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/select2/js/select2.min.js	(from https://themesdesign.in/tocly/layouts/form-plugins.html)
21:48:55	33693/33693	---M-Z	200	added ('OK')	application/javascript	etag:%22839d-5faff1d7632de-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/bootstrap-datepicker/js/bootstrap-datepicker.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/bootstrap-datepicker/js/bootstrap-datepicker.min.js	(from https://themesdesign.in/tocly/layouts/form-plugins.html)
21:48:55	36053/36053	---M-Z	200	added ('OK')	application/javascript	etag:%228cd5-5faff1d793080-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/spectrum-colorpicker2/spectrum.min.js	(from https://themesdesign.in/tocly/layouts/form-plugins.html)
21:48:55	11284/11284	---M-Z	200	added ('OK')	application/javascript	etag:%222c14-5faff1d76427e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	(from https://themesdesign.in/tocly/layouts/form-plugins.html)
21:48:55	8143/8143	---M-Z	200	added ('OK')	application/javascript	etag:%221fcf-5faff1d75d51e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/admin-resources/bootstrap-filestyle/bootstrap-filestyle.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/admin-resources/bootstrap-filestyle/bootstrap-filestyle.min.js	(from https://themesdesign.in/tocly/layouts/form-plugins.html)
21:48:55	8424/8424	---M-Z	200	added ('OK')	application/javascript	etag:%2220e8-5faff1d76427e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/bootstrap-maxlength/bootstrap-maxlength.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/bootstrap-maxlength/bootstrap-maxlength.min.js	(from https://themesdesign.in/tocly/layouts/form-plugins.html)
21:48:56	6476/6476	---M-Z	200	added ('OK')	application/javascript	etag:%22194c-5faff1d75b5de-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/form-advanced.init.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/js/pages/form-advanced.init.js	(from https://themesdesign.in/tocly/layouts/form-plugins.html)
21:48:56	817/817	---M-Z	200	added ('OK')	text/css	etag:%22331-5faff1d799de0-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/twitter-bootstrap-wizard/prettify.css	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/twitter-bootstrap-wizard/prettify.css	(from https://themesdesign.in/tocly/layouts/form-wizard.html)
21:48:56	5988/5988	---M-Z	200	added ('OK')	application/javascript	etag:%221764-5faff1d799de0-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/twitter-bootstrap-wizard/jquery.bootstrap.wizard.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/twitter-bootstrap-wizard/jquery.bootstrap.wizard.min.js	(from https://themesdesign.in/tocly/layouts/form-wizard.html)
21:48:56	13631/13631	---M-Z	200	added ('OK')	application/javascript	etag:%22353f-5faff1d799de0-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/twitter-bootstrap-wizard/prettify.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/twitter-bootstrap-wizard/prettify.js	(from https://themesdesign.in/tocly/layouts/form-wizard.html)
21:48:57	279/279	---M-Z	200	added ('OK')	application/javascript	etag:%22117-5faff1d75b5de-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/form-wizard.init.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/js/pages/form-wizard.init.js	(from https://themesdesign.in/tocly/layouts/form-wizard.html)
21:48:57	5395/5395	---M-Z	200	added ('OK')	text/css	etag:%221513-5faff1d7661be-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-bs4/css/dataTables.bootstrap4.min.css	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/datatables.net-bs4/css/dataTables.bootstrap4.min.css	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
21:48:57	3495/3495	---M-Z	200	added ('OK')	text/css	etag:%22da7-5faff1d76715e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons-bs4/css/buttons.bootstrap4.min.css	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons-bs4/css/buttons.bootstrap4.min.css	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
21:48:57	4154/4154	---M-Z	200	added ('OK')	text/css	etag:%22103a-5faff1d7680fe-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-select-bs4/css//select.bootstrap4.min.css	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/datatables.net-select-bs4/css/select.bootstrap4.min.css	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
21:48:58	4162/4162	---M-Z	200	added ('OK')	text/css	etag:%221042-5faff1d7680fe-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-responsive-bs4/css/responsive.bootstrap4.min.css	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/datatables.net-responsive-bs4/css/responsive.bootstrap4.min.css	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
21:48:58	83581/83581	---M-Z	200	added ('OK')	application/javascript	etag:%221467d-5faff1d76909e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net/js/jquery.dataTables.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/datatables.net/js/jquery.dataTables.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
21:48:58	2094/2094	---M-Z	200	added ('OK')	application/javascript	etag:%2282e-5faff1d7661be-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-bs4/js/dataTables.bootstrap4.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/datatables.net-bs4/js/dataTables.bootstrap4.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
21:48:58	19799/19799	---M-Z	200	added ('OK')	application/javascript	etag:%224d57-5faff1d76715e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons/js/dataTables.buttons.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons/js/dataTables.buttons.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
21:48:59	1043/1043	---M-Z	200	added ('OK')	application/javascript	etag:%22413-5faff1d76715e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons-bs4/js/buttons.bootstrap4.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons-bs4/js/buttons.bootstrap4.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
21:48:59	95842/95842	---M-Z	200	added ('OK')	application/javascript	etag:%2217662-5faff1d776b5f-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/jszip/jszip.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/jszip/jszip.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
21:48:59	1178225/1178225	---MCZ	200	added ('OK')	application/javascript	etag:%2211fa71-5faff1d7901a0-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/pdfmake/build/pdfmake.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/pdfmake/build/pdfmake.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
21:49:00	24800/24800	---M-Z	200	added ('OK')	application/javascript	etag:%2260e0-5faff1d76715e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons/js/buttons.html5.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons/js/buttons.html5.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
21:49:00	2212/2212	---M-Z	200	added ('OK')	application/javascript	etag:%228a4-5faff1d76715e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons/js/buttons.print.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons/js/buttons.print.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
21:49:00	2796/2796	---M-Z	200	added ('OK')	application/javascript	etag:%22aec-5faff1d76715e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons/js/buttons.colVis.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/datatables.net-buttons/js/buttons.colVis.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
21:49:01	926228/926228	---MCZ	200	added ('OK')	application/javascript	etag:%22e2214-5faff1d7920e0-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/pdfmake/build/vfs_fonts.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/pdfmake/build/vfs_fonts.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
21:49:01	10761/10761	---M-Z	200	added ('OK')	application/javascript	etag:%222a09-5faff1d76715e-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-keytable/js/dataTables.keyTable.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/datatables.net-keytable/js/dataTables.keyTable.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
21:49:01	12062/12062	---M-Z	200	added ('OK')	application/javascript	etag:%222f1e-5faff1d7680fe-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-select/js/dataTables.select.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/datatables.net-select/js/dataTables.select.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
21:49:01	13968/13968	---M-Z	200	added ('OK')	application/javascript	etag:%223690-5faff1d7680fe-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
21:49:01	1244/1244	---M-Z	200	added ('OK')	application/javascript	etag:%224dc-5faff1d7680fe-gzip%22	https://themesdesign.in/tocly/layouts/assets/libs/datatables.net-responsive-bs4/js/responsive.bootstrap4.min.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/libs/datatables.net-responsive-bs4/js/responsive.bootstrap4.min.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
21:49:01	2584/2584	---M-Z	200	added ('OK')	application/javascript	etag:%22a18-5faff1d75a63e-gzip%22	https://themesdesign.in/tocly/layouts/assets/js/pages/datatables.init.js	D:/websites/admin/themesdesign.in/tocly/layouts/assets/js/pages/datatables.init.js	(from https://themesdesign.in/tocly/layouts/tables-datatable.html)
